quote_date,region,item_id,p_mean,p_75,p_median,p_25,date,dateStata,dateISO,obs,year,month,quarter,_merge,regionDesc,country,mergeregion
200810,9,610231,105.4029,129.95,96.64,70.5,249,01/10/2008,01/10/2008,103994,2008,10,4,matched (3),North West,England,matched (3)
200602,9,610231,78.193,99.925,71.705,52.88,217,01/02/2006,01/02/2006,100465,2006,2,1,matched (3),North West,England,matched (3)
201003,9,610231,118.14,150,125.725,85,266,01/03/2010,01/03/2010,102189,2010,3,1,matched (3),North West,England,matched (3)
201202,9,610231,124.1527,141.6,120,95,289,01/02/2012,01/02/2012,109908,2012,2,1,matched (3),North West,England,matched (3)
201908,9,610231,163.6767,189,142,129,379,01/08/2019,01/08/2019,127479,2019,8,3,matched (3),North West,England,matched (3)
201709,9,610231,185.3091,280,169,132,356,01/09/2017,01/09/2017,117013,2017,9,3,matched (3),North West,England,matched (3)
200906,9,610231,115.4372,149.5,126.5,69,257,01/06/2009,01/06/2009,99984,2009,6,2,matched (3),North West,England,matched (3)
200912,9,610231,122.7031,149.5,126.5,103.5,263,01/12/2009,01/12/2009,105319,2009,12,4,matched (3),North West,England,matched (3)
201812,9,610231,166.6,192,164.5,132,371,01/12/2018,01/12/2018,125381,2018,12,4,matched (3),North West,England,matched (3)
201311,9,610231,130.1087,141.41,127.5,103.8,310,01/11/2013,01/11/2013,111887,2013,11,4,matched (3),North West,England,matched (3)
201201,9,610231,118.328,140,120,95,288,01/01/2012,01/01/2012,112915,2012,1,1,matched (3),North West,England,matched (3)
201006,9,610231,122.8473,153.23,124.95,85,269,01/06/2010,01/06/2010,106532,2010,6,2,matched (3),North West,England,matched (3)
200708,9,610231,80.16222,99.87,70.225,58.75,235,01/08/2007,01/08/2007,103198,2007,8,3,matched (3),North West,England,matched (3)
201805,9,610231,182.4267,241.5,168,126.5,364,01/05/2018,01/05/2018,126941,2018,5,2,matched (3),North West,England,matched (3)
201001,9,610231,126.0567,151.615,128.46,111.625,264,01/01/2010,01/01/2010,101545,2010,1,1,matched (3),North West,England,matched (3)
201310,9,610231,130.1087,141.41,127.5,103.8,309,01/10/2013,01/10/2013,112357,2013,10,4,matched (3),North West,England,matched (3)
201206,9,610231,119.1228,141.6,103.8,95,293,01/06/2012,01/06/2012,113464,2012,6,2,matched (3),North West,England,matched (3)
201811,9,610231,178.6473,198,179,132,370,01/11/2018,01/11/2018,123289,2018,11,4,matched (3),North West,England,matched (3)
200905,9,610231,115.2867,147.29,126.5,69,256,01/05/2009,01/05/2009,100141,2009,5,2,matched (3),North West,England,matched (3)
201603,9,610231,145.1111,150,144,120,338,01/03/2016,01/03/2016,114522,2016,3,1,matched (3),North West,England,matched (3)
200410,9,610231,73.68905,88.13,70.5,52.88,201,01/10/2004,01/10/2004,105471,2004,10,4,matched (3),North West,England,matched (3)
201903,9,610231,163.8657,198,156.5,120,374,01/03/2019,01/03/2019,127885,2019,3,1,matched (3),North West,England,matched (3)
201405,9,610231,133.7633,145,135,120,316,01/05/2014,01/05/2014,111915,2014,5,2,matched (3),North West,England,matched (3)
201712,9,610231,186.3667,242,180.5,138,359,01/12/2017,01/12/2017,117146,2017,12,4,matched (3),North West,England,matched (3)
202008,9,610231,157.1333,198,161.5,150,391,01/08/2020,01/08/2020,112987,2020,8,3,matched (3),North West,England,matched (3)
201602,9,610231,145.1111,150,144,120,337,01/02/2016,01/02/2016,111438,2016,2,1,matched (3),North West,England,matched (3)
200402,9,610231,68.866,85.19,58.75,48.5,193,01/02/2004,01/02/2004,103439,2004,2,1,matched (3),North West,England,matched (3)
200907,9,610231,115.4372,149.5,126.5,69,258,01/07/2009,01/07/2009,100430,2009,7,3,matched (3),North West,England,matched (3)
202111,9,610231,174.75,211.25,161,145.5,406,01/11/2021,01/11/2021,123532,2021,11,4,matched (3),North West,England,matched (3)
202105,9,610231,167.1613,198.995,160,135.25,400,01/05/2021,01/05/2021,95210,2021,5,2,matched (3),North West,England,matched (3)
201503,9,610231,120.6912,146.465,126,97.8,326,01/03/2015,01/03/2015,113759,2015,3,1,matched (3),North West,England,matched (3)
200412,9,610231,74.29105,88.13,70.5,52.88,203,01/12/2004,01/12/2004,106782,2004,12,4,matched (3),North West,England,matched (3)
200403,9,610231,70.21714,88.13,58.75,50,194,01/03/2004,01/03/2004,105011,2004,3,1,matched (3),North West,England,matched (3)
201007,9,610231,122.8473,153.23,124.95,85,270,01/07/2010,01/07/2010,107229,2010,7,3,matched (3),North West,England,matched (3)
201002,9,610231,124.4736,153.23,126.5,105.75,265,01/02/2010,01/02/2010,97889,2010,2,1,matched (3),North West,England,matched (3)
202004,9,610231,151.3737,184.495,154,133.5,387,01/04/2020,01/04/2020,74251,2020,4,2,matched (3),North West,England,matched (3)
201509,9,610231,138.493,150,137.465,120,332,01/09/2015,01/09/2015,115298,2015,9,3,matched (3),North West,England,matched (3)
201103,9,610231,115.5447,141.6,105.75,90,278,01/03/2011,01/03/2011,111703,2011,3,1,matched (3),North West,England,matched (3)
200405,9,610231,72.05334,88.13,70.5,52.88,196,01/05/2004,01/05/2004,107319,2004,5,2,matched (3),North West,England,matched (3)
201611,9,610231,154.1,169,144,120,346,01/11/2016,01/11/2016,114503,2016,11,4,matched (3),North West,England,matched (3)
201510,9,610231,138.493,150,137.465,120,333,01/10/2015,01/10/2015,114195,2015,10,4,matched (3),North West,England,matched (3)
201302,9,610231,119.587,140,103.8,96,301,01/02/2013,01/02/2013,108915,2013,2,1,matched (3),North West,England,matched (3)
201011,9,610231,130.9794,151.615,123.45,111.625,274,01/11/2010,01/11/2010,109784,2010,11,4,matched (3),North West,England,matched (3)
201806,9,610231,188.26,241.5,182,138,365,01/06/2018,01/06/2018,126695,2018,6,2,matched (3),North West,England,matched (3)
200902,9,610231,109.6743,147.29,115,69,253,01/02/2009,01/02/2009,91764,2009,2,1,matched (3),North West,England,matched (3)
200812,9,610231,107.7862,138,106.275,70.5,251,01/12/2008,01/12/2008,101854,2008,12,4,matched (3),North West,England,matched (3)
201107,9,610231,110.6671,132,105.6,90,282,01/07/2011,01/07/2011,110938,2011,7,3,matched (3),North West,England,matched (3)
200607,9,610231,80.306,105.165,71.98,55.815,222,01/07/2006,01/07/2006,107021,2006,7,3,matched (3),North West,England,matched (3)
200409,9,610231,73.21286,88.13,70.5,52.88,200,01/09/2004,01/09/2004,104170,2004,9,3,matched (3),North West,England,matched (3)
201608,9,610231,151.995,169.95,142,120,343,01/08/2016,01/08/2016,113719,2016,8,3,matched (3),North West,England,matched (3)
201703,9,610231,185.5367,242,165.5,144.5,350,01/03/2017,01/03/2017,115516,2017,3,1,matched (3),North West,England,matched (3)
200601,9,610231,82.39318,100,77.855,52.88,216,01/01/2006,01/01/2006,104610,2006,1,1,matched (3),North West,England,matched (3)
200901,9,610231,116.5493,144.16,119.525,92,252,01/01/2009,01/01/2009,98184,2009,1,1,matched (3),North West,England,matched (3)
201304,9,610231,126.9837,145,136.41,103.8,303,01/04/2013,01/04/2013,111932,2013,4,2,matched (3),North West,England,matched (3)
200603,9,610231,77.54667,99.85,69.95,52.88,218,01/03/2006,01/03/2006,103882,2006,3,1,matched (3),North West,England,matched (3)
200408,9,610231,72.73666,88.13,70.5,52.88,199,01/08/2004,01/08/2004,105050,2004,8,3,matched (3),North West,England,matched (3)
200507,9,610231,79.05782,100,73.46,52.88,210,01/07/2005,01/07/2005,112702,2005,7,3,matched (3),North West,England,matched (3)
201105,9,610231,110.6671,132,105.6,90,280,01/05/2011,01/05/2011,110905,2011,5,2,matched (3),North West,England,matched (3)
200508,9,610231,79.27391,100,75.5,52.88,211,01/08/2005,01/08/2005,111794,2005,8,3,matched (3),North West,England,matched (3)
200705,9,610231,82.41353,104.58,82.25,60,232,01/05/2007,01/05/2007,102992,2007,5,2,matched (3),North West,England,matched (3)
200802,9,610231,98.90166,130,99.29,63.45,241,01/02/2008,01/02/2008,100511,2008,2,1,matched (3),North West,England,matched (3)
201601,9,610231,131.893,144,137.465,120,336,01/01/2016,01/01/2016,115217,2016,1,1,matched (3),North West,England,matched (3)
201911,9,610231,174.612,198,156.5,135,382,01/11/2019,01/11/2019,127910,2019,11,4,matched (3),North West,England,matched (3)
201802,9,610231,182.2836,284.12,169,121,361,01/02/2018,01/02/2018,122581,2018,2,1,matched (3),North West,England,matched (3)
201809,9,610231,181.7015,198,179,132,368,01/09/2018,01/09/2018,124265,2018,9,3,matched (3),North West,England,matched (3)
200503,9,610231,75.25348,100,69.95,52.88,206,01/03/2005,01/03/2005,109174,2005,3,1,matched (3),North West,England,matched (3)
200701,9,610231,77.81923,99.87,69.95,60,228,01/01/2007,01/01/2007,94734,2007,1,1,matched (3),North West,England,matched (3)
202203,9,610231,188.169,250,158.5,144,410,01/03/2022,01/03/2022,125713,2022,3,1,matched (3),North West,England,matched (3)
201904,9,610231,163.8657,198,156.5,120,375,01/04/2019,01/04/2019,128853,2019,4,2,matched (3),North West,England,matched (3)
200807,9,610231,104.418,130,96.64,70.5,246,01/07/2008,01/07/2008,102214,2008,7,3,matched (3),North West,England,matched (3)
201110,9,610231,110.9906,132,105.6,90,285,01/10/2011,01/10/2011,112689,2011,10,4,matched (3),North West,England,matched (3)
202103,9,610231,171.0414,199.99,180,132.5,398,01/03/2021,01/03/2021,100972,2021,3,1,matched (3),North West,England,matched (3)
202006,9,610231,164.2,180,168,155,389,01/06/2020,01/06/2020,94010,2020,6,2,matched (3),North West,England,matched (3)
200704,9,610231,79.88412,104.58,72,60,231,01/04/2007,01/04/2007,101168,2007,4,2,matched (3),North West,England,matched (3)
201508,9,610231,136.888,150,137.465,120,331,01/08/2015,01/08/2015,115736,2015,8,3,matched (3),North West,England,matched (3)
201801,9,610231,188.01,244.06,180.5,138,360,01/01/2018,01/01/2018,116458,2018,1,1,matched (3),North West,England,matched (3)
202010,9,610231,151.25,190,144,132.5,393,01/10/2020,01/10/2020,116826,2020,10,4,matched (3),North West,England,matched (3)
200706,9,610231,82.71059,104.58,82.25,60,233,01/06/2007,01/06/2007,104456,2007,6,2,matched (3),North West,England,matched (3)
201009,9,610231,124.9753,150,126.5,105.75,272,01/09/2010,01/09/2010,108500,2010,9,3,matched (3),North West,England,matched (3)
201402,9,610231,127.7337,136.41,120,106.8,313,01/02/2014,01/02/2014,108434,2014,2,1,matched (3),North West,England,matched (3)
200611,9,610231,84.74471,104.58,81.9,63.45,226,01/11/2006,01/11/2006,107067,2006,11,4,matched (3),North West,England,matched (3)
200407,9,610231,71.837,89.065,67.75,51.44,198,01/07/2004,01/07/2004,106865,2004,7,3,matched (3),North West,England,matched (3)
200501,9,610231,72.116,88.13,66.52,52.88,204,01/01/2005,01/01/2005,103613,2005,1,1,matched (3),North West,England,matched (3)
201211,9,610231,117.4561,140,103.8,95,298,01/11/2012,01/11/2012,112322,2012,11,4,matched (3),North West,England,matched (3)
202102,9,610231,171.0414,199.99,180,132.5,397,01/02/2021,01/02/2021,98049,2021,2,1,matched (3),North West,England,matched (3)
201306,9,610231,122.8744,140,135,102,305,01/06/2013,01/06/2013,113182,2013,6,2,matched (3),North West,England,matched (3)
201005,9,610231,119.5756,151.615,121.225,77.75,268,01/05/2010,01/05/2010,105655,2010,5,2,matched (3),North West,England,matched (3)
201612,9,610231,154.1,169,144,120,347,01/12/2016,01/12/2016,115774,2016,12,4,matched (3),North West,England,matched (3)
200504,9,610231,76.80454,100,70.225,52.88,207,01/04/2005,01/04/2005,112133,2005,4,2,matched (3),North West,England,matched (3)
201212,9,610231,121.4006,141.6,110.76,95,299,01/12/2012,01/12/2012,112522,2012,12,4,matched (3),North West,England,matched (3)
201701,9,610231,163.2857,204,160,120,348,01/01/2017,01/01/2017,115625,2017,1,1,matched (3),North West,England,matched (3)
202206,9,610231,186.8889,250,150,144,413,01/06/2022,01/06/2022,127526,2022,6,2,matched (3),North West,England,matched (3)
201406,9,610231,132.387,145,127.5,120,317,01/06/2014,01/06/2014,112673,2014,6,2,matched (3),North West,England,matched (3)
201605,9,610231,150,150,142,120,340,01/05/2016,01/05/2016,116741,2016,5,2,matched (3),North West,England,matched (3)
201606,9,610231,143.25,144,136,120,341,01/06/2016,01/06/2016,114788,2016,6,2,matched (3),North West,England,matched (3)
202012,9,610231,166.7857,198,180,132.5,395,01/12/2020,01/12/2020,94790,2020,12,4,matched (3),North West,England,matched (3)
202205,9,610231,186.3333,250,147,144,412,01/05/2022,01/05/2022,127155,2022,5,2,matched (3),North West,England,matched (3)
201412,9,610231,132.2672,137.82,132,105.6,323,01/12/2014,01/12/2014,111959,2014,12,4,matched (3),North West,England,matched (3)
202003,9,610231,166.2637,193.495,154,133.5,386,01/03/2020,01/03/2020,118933,2020,3,1,matched (3),North West,England,matched (3)
201004,9,610231,121.5473,153.23,124.95,70.5,267,01/04/2010,01/04/2010,104566,2010,4,2,matched (3),North West,England,matched (3)
201108,9,610231,110.6671,132,105.6,90,283,01/08/2011,01/08/2011,111624,2011,8,3,matched (3),North West,England,matched (3)
201401,9,610231,128.8386,137.82,120,105.6,312,01/01/2014,01/01/2014,113219,2014,1,1,matched (3),North West,England,matched (3)
201804,9,610231,181.24,198,169,132,363,01/04/2018,01/04/2018,126219,2018,4,2,matched (3),North West,England,matched (3)
200709,9,610231,76.43533,99.87,69.95,47,236,01/09/2007,01/09/2007,103769,2007,9,3,matched (3),North West,England,matched (3)
200609,9,610231,84.355,104.58,85.95,63.45,224,01/09/2006,01/09/2006,105598,2006,9,3,matched (3),North West,England,matched (3)
201404,9,610231,129.6522,137.82,120,108,315,01/04/2014,01/04/2014,110845,2014,4,2,matched (3),North West,England,matched (3)
200610,9,610231,84.355,104.58,85.95,63.45,225,01/10/2006,01/10/2006,106345,2006,10,4,matched (3),North West,England,matched (3)
201408,9,610231,130.5529,137.82,120,105.6,319,01/08/2014,01/08/2014,111493,2014,8,3,matched (3),North West,England,matched (3)
200512,9,610231,80.41956,100,73.46,52.88,215,01/12/2005,01/12/2005,109077,2005,12,4,matched (3),North West,England,matched (3)
201808,9,610231,182.5477,198,180,132,367,01/08/2018,01/08/2018,124079,2018,8,3,matched (3),North West,England,matched (3)
200809,9,610231,105.4029,129.95,96.64,70.5,248,01/09/2008,01/09/2008,102828,2008,9,3,matched (3),North West,England,matched (3)
201112,9,610231,114.1775,136.36,110.76,89,287,01/12/2011,01/12/2011,113770,2011,12,4,matched (3),North West,England,matched (3)
201502,9,610231,119.5,150,126,90,325,01/02/2015,01/02/2015,110362,2015,2,1,matched (3),North West,England,matched (3)
201512,9,610231,139.2144,150,142.93,120,335,01/12/2015,01/12/2015,114817,2015,12,4,matched (3),North West,England,matched (3)
202204,9,610231,188.169,250,158.5,144,411,01/04/2022,01/04/2022,127157,2022,4,2,matched (3),North West,England,matched (3)
201204,9,610231,122.2339,141.6,117.96,95,291,01/04/2012,01/04/2012,111722,2012,4,2,matched (3),North West,England,matched (3)
202005,9,610231,160.7143,190,168,129,388,01/05/2020,01/05/2020,85259,2020,5,2,matched (3),North West,England,matched (3)
200711,9,610231,83.85236,104.58,70.5,61.69,238,01/11/2007,01/11/2007,107436,2007,11,4,matched (3),North West,England,matched (3)
200910,9,610231,117.5488,143.75,125.725,94.32,261,01/10/2009,01/10/2009,102962,2009,10,4,matched (3),North West,England,matched (3)
202106,9,610231,166.7843,199.99,140,132.5,401,01/06/2021,01/06/2021,109408,2021,6,2,matched (3),North West,England,matched (3)
201607,9,610231,146.2167,144,140,120,342,01/07/2016,01/07/2016,115033,2016,7,3,matched (3),North West,England,matched (3)
201210,9,610231,119.1689,141.6,105.6,95,297,01/10/2012,01/10/2012,113193,2012,10,4,matched (3),North West,England,matched (3)
200806,9,610231,103.076,130,96.64,70.5,245,01/06/2008,01/06/2008,101446,2008,6,2,matched (3),North West,England,matched (3)
200703,9,610231,79.33222,104.58,71.25,60,230,01/03/2007,01/03/2007,99770,2007,3,1,matched (3),North West,England,matched (3)
201109,9,610231,110.6671,132,105.6,90,284,01/09/2011,01/09/2011,112468,2011,9,3,matched (3),North West,England,matched (3)
202109,9,610231,172.25,210.25,161,138.25,404,01/09/2021,01/09/2021,122686,2021,9,3,matched (3),North West,England,matched (3)
202101,9,610231,171.0414,199.99,180,132.5,396,01/01/2021,01/01/2021,94079,2021,1,1,matched (3),North West,England,matched (3)
201403,9,610231,129.6522,137.82,120,108,314,01/03/2014,01/03/2014,111378,2014,3,1,matched (3),North West,England,matched (3)
201807,9,610231,182.5477,198,180,132,366,01/07/2018,01/07/2018,124520,2018,7,3,matched (3),North West,England,matched (3)
201710,9,610231,186.3667,242,180.5,138,357,01/10/2017,01/10/2017,116488,2017,10,4,matched (3),North West,England,matched (3)
201511,9,610231,138.493,150,137.465,120,334,01/11/2015,01/11/2015,114300,2015,11,4,matched (3),North West,England,matched (3)
200612,9,610231,84.7653,104.58,82.25,63.45,227,01/12/2006,01/12/2006,107974,2006,12,4,matched (3),North West,England,matched (3)
201604,9,610231,152.6611,150,144,126,339,01/04/2016,01/04/2016,116360,2016,4,2,matched (3),North West,England,matched (3)
200911,9,610231,116.7853,149.5,124.95,92,262,01/11/2009,01/11/2009,104223,2009,11,4,matched (3),North West,England,matched (3)
200702,9,610231,78.30625,102.81,70.975,55,229,01/02/2007,01/02/2007,94993,2007,2,1,matched (3),North West,England,matched (3)
201111,9,610231,114.0525,132.36,110.76,90,286,01/11/2011,01/11/2011,112558,2011,11,4,matched (3),North West,England,matched (3)
202210,9,610231,182.4667,200,156,150,417,01/10/2022,01/10/2022,125741,2022,10,4,matched (3),North West,England,matched (3)
200707,9,610231,83.75421,105.75,82.25,50,234,01/07/2007,01/07/2007,103584,2007,7,3,matched (3),North West,England,matched (3)
200808,9,610231,104.2356,135.475,95.82,70.5,247,01/08/2008,01/08/2008,102314,2008,8,3,matched (3),North West,England,matched (3)
201706,9,610231,194.84,280,177,144,353,01/06/2017,01/06/2017,117390,2017,6,2,matched (3),North West,England,matched (3)
202202,9,610231,187.7112,239.75,158.5,144.5,409,01/02/2022,01/02/2022,121928,2022,2,1,matched (3),North West,England,matched (3)
200811,9,610231,106.2853,135,96.64,70.5,250,01/11/2008,01/11/2008,104756,2008,11,4,matched (3),North West,England,matched (3)
201702,9,610231,187.6764,280,169,144,349,01/02/2017,01/02/2017,114063,2017,2,1,matched (3),North West,England,matched (3)
201507,9,610231,138.7645,150,142.93,126,330,01/07/2015,01/07/2015,114886,2015,7,3,matched (3),North West,England,matched (3)
201504,9,610231,120.6912,146.465,126,97.8,327,01/04/2015,01/04/2015,115935,2015,4,2,matched (3),North West,England,matched (3)
201803,9,610231,180.0862,198,169,132,362,01/03/2018,01/03/2018,125211,2018,3,1,matched (3),North West,England,matched (3)
201308,9,610231,116.9837,136.41,112.8,96,307,01/08/2013,01/08/2013,111818,2013,8,3,matched (3),North West,England,matched (3)
